,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
12.75,0j,0j,0j,(0.005335894120432418-0.057512440283549855j),0j,(0.3817090206255078+0.25802095332300146j),(0.03385177547059126+0.13906471796314374j),0j,0j,(-0.03889029303618152-0.16085791602055605j),(0.38149247590630775+0.25811688608339667j),0j,(0.005474351262630753-0.057521613933529135j),0j,0j,0j,0j,(0.07530299342003056-0.005095770272173283j),(-0.3971439442844017+0.3115936064450449j),0j,(-0.3972571167317026+0.31142568356450634j),0j,0j,0j,(0.07536181110880708-0.005107249113319019j),0j,0j,0j,0j,0j,0j,0j
13.0,0j,0j,0j,(-0.058937043205157025-0.0734851470837052j),0j,(0.35499462706148194-0.3360089185670817j),(0.044506152717344205-0.12211308728207183j),0j,0j,(-0.2685552249357138-0.08208753398938864j),(0.35503579284036574-0.3358018418767741j),0j,(-0.0589271179101549-0.07362242357728108j),0j,0j,0j,0j,(0.03739185328908058-0.08308915192079613j),(0.22962042878981798+0.3786585255709268j),0j,(0.22936692460419844+0.3787066606826791j),0j,0j,0j,(0.037396705224124395-0.0831163843479069j),0j,0j,0j,0j,0j,0j,0j
13.25,0j,0j,0j,(-0.12822693938632893+0.08395490652398138j),0j,(-0.3102250762451201-0.34920630124074514j),(-0.21084362067904366+0.07621944078647937j),0j,0j,(-0.18299021462857656+0.3697507069122048j),(-0.3100543759416695-0.3492332672274713j),0j,(-0.12833002582278724+0.08395491327375751j),0j,0j,0j,0j,(-0.08058117308046597-0.04539840982660717j),(0.31145245247879-0.20644658848299297j),0j,(0.31147668726264355-0.20614756902357206j),0j,0j,0j,(-0.08056752803967385-0.04540809283009902j),0j,0j,0j,0j,0j,0j,0j
13.5,0j,0j,0j,(0.1870775146601413-0.09354933149252666j),0j,(0.19413673967393952+0.34591002759542505j),(0.2924281982246269-0.1566597215885358j),0j,0j,(0.3505135496721213-0.40397621017668756j),(0.1940002008920064+0.34589778520981607j),0j,(0.18714677279763017-0.0935240579354503j),0j,0j,0j,0j,(0.05525159528735586+0.04575823496749479j),(-0.2804762903668209+0.13085537621897167j),0j,(-0.28040479710369+0.13052760103956748j),0j,0j,0j,(0.0552028279549025+0.04576404928480781j),0j,0j,0j,0j,0j,0j,0j
13.75,0j,0j,0j,(-0.04571138165133179-0.24795246068783328j),0j,(0.28844870677871803-0.007265712950249092j),(-0.1340412261935572-0.3945891408745802j),0j,0j,(-0.2596023603829309-0.5716590028855096j),(0.28840436267016534-0.007181295512605074j),0j,(-0.04568596748801573-0.2479753426609696j),0j,0j,0j,0j,(0.027474888531954372-0.014446871610864638j),(0.016438533279803977+0.2609339790734738j),0j,(0.016187489104644154+0.2607109224078126j),0j,0j,0j,(0.027444139229323736-0.01435909561182622j),0j,0j,0j,0j,0j,0j,0j
14.0,0j,0j,0j,(-0.2704564499318916-0.05781227133596019j),0j,(0.12512561819093937-0.11567818928923398j),(-0.4648855034296156+0.00604115046270666j),0j,0j,(-0.6734076985509703-0.0777627909133948j),(0.125157247558979-0.11563292897054653j),0j,(-0.2704569273015727-0.05779163040470787j),0j,0j,0j,0j,(0.006908647687899873+0.02200758762929827j),(0.2156698707888213+0.09826501191776935j),0j,(0.21531336288640174+0.0983476814312215j),0j,0j,0j,(0.006985574934040502+0.022103581294408214j),0j,0j,0j,0j,0j,0j,0j
14.25,0j,0j,0j,(0.1387849689896592-0.24301232119395652j),0j,(-0.08183383235978493+0.10265504769318229j),(0.0988143359872399-0.46008152182435375j),0j,0j,(0.36792488384039534-0.5710216971202234j),(-0.08184354439020135+0.1026534326722438j),0j,(0.13871198719425584-0.24302689095485092j),0j,0j,0j,0j,(-0.07882188772816272-0.0102984710930726j),(-0.16875420286776166+0.16818508332145446j),0j,(-0.1686322900232538+0.1678525277790627j),0j,0j,0j,(-0.07897052017116013-0.010253658910991788j),0j,0j,0j,0j,0j,0j,0j
14.5,0j,0j,0j,(-0.2559113240151394-0.05962153230460507j),0j,(0.09941969312936351+0.19671651751340208j),(-0.4260771729853514+0.08789857349083151j),0j,0j,(-0.5765884294832758-0.2679809183011068j),(0.0994390600908248+0.1966866035814528j),0j,(-0.25589119979053565-0.05954765110963736j),0j,0j,0j,0j,(0.01894440902850756+0.12670572467411867j),(0.23430002710689407+0.11989005117250774j),0j,(0.23399661894989016+0.11976465660573218j),0j,0j,0j,(0.019049613975925042+0.12685773502189115j),0j,0j,0j,0j,0j,0j,0j
14.75,0j,0j,0j,(0.22948716345707665+0.011508396168978849j),0j,(-0.13208124431637236-0.29143164383860054j),(0.3031922107760509-0.2077686166060171j),0j,0j,(0.5141214748283562+0.22537238625358696j),(-0.13212613140018437-0.29134681799466083j),0j,(0.22945908423400893+0.011448998296736283j),0j,0j,0j,0j,(-0.05747344643378246-0.14808826372996836j),(-0.3018465846044616-0.05878556921764368j),0j,(-0.3015941168262193-0.05863995514512668j),0j,0j,0j,(-0.05765671038422669-0.14823360608664193j),0j,0j,0j,0j,0j,0j,0j
15.0,0j,0j,0j,(0.18970785627977968-0.009277094109794826j),0j,(-0.18405163922412446-0.33798604936833604j),(0.12792446454420545-0.257168169469721j),0j,0j,(0.4287045695895375+0.21418267002413j),(-0.18410901118596257-0.3378547961389253j),0j,(0.1896926702234084-0.009350313227782903j),0j,0j,0j,0j,(-0.09187816827950114-0.13642507020697064j),(-0.36267385468735797+0.03511715049468029j),0j,(-0.36244052573139285+0.03528020026435691j),0j,0j,0j,(-0.09208816847887039-0.13650496582216215j),0j,0j,0j,0j,0j,0j,0j
15.25,0j,0j,0j,(-0.0023305670509420756+0.15805499702493603j),0j,(0.3403860144972899-0.2144192585894712j),(0.2240304073162746-0.0476386352393174j),0j,0j,(-0.24575591047318182+0.3372685428304639j),(0.34021704116042895-0.21449025632027371j),0j,(-0.0022345830293325486+0.15802453853017137j),0j,0j,0j,0j,(0.10187097601749115-0.09831499976906433j),(-0.14213616334954543-0.39963617837225074j),0j,(-0.1422980788981341-0.39943215527517606j),0j,0j,0j,(0.10189898839425324-0.09851843779228742j),0j,0j,0j,0j,0j,0j,0j
15.5,0j,0j,0j,(0.07711202770877876+0.13039231771890827j),0j,(0.09397900001042354-0.35989477808148085j),(-0.029073327044560955-0.23127274997690464j),0j,0j,(-0.0471665902068824+0.3885420040810318j),(0.09376875383734201-0.35982745789890075j),0j,(0.0771832494925438+0.13031984295846194j),0j,0j,0j,0j,(-0.001997467260059966-0.09158576564277965j),(-0.4556754413439905-0.13770296315039046j),0j,(-0.45569785310609034-0.13746120202065765j),0j,0j,0j,(-0.0021273599905366966-0.09170422081062696j),0j,0j,0j,0j,0j,0j,0j
15.75,0j,0j,0j,(0.08472192914653336-0.15061268760961388j),0j,(-0.2882110092157867+0.09797791008219825j),(-0.06870102639806422+0.27965072039678396j),0j,0j,(0.366183009368149-0.1279182406936845j),(-0.28804399661414354+0.09811925112111197j),0j,(0.08461624950326224-0.15063658593084114j),0j,0j,0j,0j,(-0.026699584907331597+0.0033919561507927826j),(0.2526320831565481+0.443007712493011j),0j,(0.2528573442473395+0.4429272878879328j),0j,0j,0j,(-0.026649754037490855+0.003535657642020287j),0j,0j,0j,0j,0j,0j,0j
16.0,0j,0j,0j,(-0.1897093709324698-0.0835292060021478j),0j,(0.03530061982838499+0.22193195656215878j),(0.34374966160593046-0.06454656926006927j),0j,0j,(-0.10708914481806714-0.36018782504394997j),(0.035461122647251486+0.22173433492389288j),0j,(-0.18974286930546805-0.0834276043475331j),0j,0j,0j,0j,(-0.07396273392630041+0.002173289111360832j),(0.3901784450289195-0.34211858346751156j),0j,(0.3901475226774589-0.34230952746204385j),0j,0j,0j,(-0.07388437558026517+0.002090713073081875j),0j,0j,0j,0j,0j,0j,0j
16.25,0j,0j,0j,(0.17953053474523645+0.16270397049606175j),0j,(0.1367556671823528-0.1213043519483815j),(-0.3923985449336208-0.013443028312959453j),0j,0j,(-0.07699867415225009+0.3217550843768352j),(0.1365002284539634-0.12120998660275925j),0j,(0.17961966917298006+0.1626433801764567j),0j,0j,0j,0j,(0.14472217770673398+0.06884008610837743j),(-0.46985573380300555+0.17206090697961443j),0j,(-0.4699401076827753+0.1722104435210789j),0j,0j,0j,(0.1446523805301271+0.06891538528000508j),0j,0j,0j,0j,0j,0j,0j
16.5,0j,0j,0j,(0.21835842109594783-0.16343332110590636j),0j,(0.048173886343911856-0.2119810538037562j),(-0.10463879718459693+0.393293623258501j),0j,0j,(0.1899226990141971+0.1524300012392743j),(0.04814148183680319-0.21168855284245386j),0j,(0.21835895380848838-0.16355132106463383j),0j,0j,0j,0j,(0.1605551125529629-0.17461010352674594j),(-0.0036249979981254135+0.4578062147743571j),0j,(-0.0035615512152320783+0.45794429799194514j),0j,0j,0j,(0.1606236373044485-0.1745466592182094j),0j,0j,0j,0j,0j,0j,0j
16.75,0j,0j,0j,(-0.19128200961750405-0.22863362782068503j),0j,(-0.2181856907808535-0.1799335031096092j),(0.3718785698240292+0.12484460546756257j),0j,0j,(0.09701251040312216-0.06663319477277331j),(-0.21788455545528598-0.17981597723436638j),0j,(-0.19142342240369792-0.22867045899231275j),0j,0j,0j,0j,(-0.20093800900833841-0.21273590599557882j),(0.3913072338543699+0.09242345717538088j),0j,(0.3913965947856817+0.09245764116428365j),0j,0j,0j,(-0.20088728389578323-0.21282260838935907j),0j,0j,0j,0j,0j,0j,0j
17.0,0j,0j,0j,(0.01333134110874+0.31880121531423433j),0j,(-0.05513709809042999+0.3268161955280756j),(-0.14498848504235334-0.32230684857315894j),0j,0j,(0.040936942458939946-0.019681857820052807j),(-0.05520625989745746+0.3265129473725653j),0j,(0.013371762333571777+0.3189381480961426j),0j,0j,0j,0j,(-0.01038774641495585+0.317820833192266j),(-0.10175706560654194-0.3367465519755669j),0j,(-0.10171169979650718-0.33683666486845076j),0j,0j,0j,(-0.010487194737745037+0.31785037492460516j),0j,0j,0j,0j,0j,0j,0j
17.25,0j,0j,0j,(-0.3297791183711488+0.06158929091101854j),0j,(-0.3203103707395409-0.12669751807181812j),(0.2777829701250092-0.10858155927197369j),0j,0j,(-0.017758553203068947+0.20218547532762243j),(-0.32001435531304256-0.12670830700810076j),0j,(-0.3299200897687099+0.061596542784079694j),0j,0j,0j,0j,(-0.3088077403327498-0.005912214379096087j),(0.32895472878594395+0.011376084028475397j),0j,(0.3290257273231838+0.011490892807973288j),0j,0j,0j,(-0.3088433947941075-0.006019392980043281j),0j,0j,0j,0j,0j,0j,0j
17.5,0j,0j,0j,(-0.004008912646632223+0.3451714975786893j),0j,(-0.2560435585672617+0.19115870699126053j),(0.0023008833888662067-0.23507268375037552j),0j,0j,(0.29745676936366205+0.19132014834903616j),(-0.2559134666568573+0.19091369362048263j),0j,(-0.004068363628267957+0.34527885487485765j),0j,0j,0j,0j,(-0.0841708691366718+0.2520075734432085j),(0.21622106618061143-0.2668867387105018j),0j,(0.21640228120031862-0.26685146941414495j),0j,0j,0j,(-0.08428411254924312+0.2519967112447338j),0j,0j,0j,0j,0j,0j,0j
17.75,0j,0j,0j,(-0.2312409186235855+0.2555742126414705j),0j,(-0.23523772071132018-0.1272598579057406j),(0.12994991722055182-0.11099690146757707j),0j,0j,(0.015623567292444351+0.4744940754814144j),(-0.23499002575229327-0.1272729562401002j),0j,(-0.23133886122272884+0.2555794090659877j),0j,0j,0j,0j,(-0.17343070326097632+0.08632743790038179j),(0.3749672220756408+0.06517701910564824j),0j,(0.37501150641110526+0.06540216896986137j),0j,0j,0j,(-0.17348598231909343+0.08623693462869353j),0j,0j,0j,0j,0j,0j,0j
18.0,0j,0j,0j,(0.30481510854193505-0.12728123800404037j),0j,(0.017482535754383573+0.21407388076684147j),(-0.10715834300296387+0.03461650918649074j),0j,0j,(0.32492778753799906-0.447090335649407j),(0.01731095879164347+0.213942404447206j),0j,(0.30484048644444917-0.12726459853077896j),0j,0j,0j,0j,(0.10265706341654711-0.007301745617367024j),(-0.28469644637470576-0.30664414065559886j),0j,(-0.2845653433469298-0.30687712988117993j),0j,0j,0j,(0.10262745944875551-0.007212036379913668j),0j,0j,0j,0j,0j,0j,0j
18.25,0j,0j,0j,(0.18063172666039098+0.23969236952303982j),0j,(-0.18902238967746127-0.07107063940388085j),(-0.07006979062601443-0.0390103943447917j),0j,0j,(0.4843689201997282+0.3234737375463831j),(-0.1889226633134197-0.07123047683012199j),0j,(0.18061720616702046+0.23969030610756165j),0j,0j,0j,0j,(0.02526346723148576-0.0016398692042163543j),(0.27442828641690586-0.34690395255172835j),0j,(0.2746751031060103-0.3467594369349381j),0j,0j,0j,(0.025181732160340285-0.0016650484839026893j),0j,0j,0j,0j,0j,0j,0j
18.5,0j,0j,0j,(-0.014668340258457951+0.25448731961965015j),0j,(0.011344123349184035-0.23831960723150122j),(-0.09215297250382021-0.05800901672249414j),0j,0j,(0.042443890220549986+0.568202416059887j),(0.011488597294132541-0.23834570418852924j),0j,(-0.014656120033889938+0.2544489994008862j),0j,0j,0j,0j,(0.07742194897196807-0.062084230759889114j),(0.4372289617447774-0.09405060312315751j),0j,(0.4372382701584223-0.09375043751830692j),0j,0j,0j,(0.07740139309035751-0.062152716721520854j),0j,0j,0j,0j,0j,0j,0j
18.75,0j,0j,0j,(0.1397241016338499+0.1424433929819455j),0j,(-0.13735507549969145-0.2514827669361054j),(-0.14653034120504563+0.09535499060989215j),0j,0j,(0.35222187229635804+0.39956656533694085j),(-0.1372950081102108-0.2515828372849646j),0j,(0.13970828398544868+0.14235881248191773j),0j,0j,0j,0j,(-0.029213582761090748-0.17372853632023016j),(0.16026591738283844-0.40530739408555916j),0j,(0.1604430624013084-0.4050651915320673j),0j,0j,0j,(-0.02927318864111847-0.17378257526217758j),0j,0j,0j,0j,0j,0j,0j
19.0,0j,0j,0j,(0.12603993349244264-0.07293972459551867j),0j,(-0.3059070744754874+0.06917408381020038j),(0.1447173333779796+0.2021148827779852j),0j,0j,(0.4646161505728681-0.18322915629317835j),(-0.3059798022894333+0.06914731071370867j),0j,(0.12593695752383427-0.07295888218998506j),0j,0j,0j,0j,(-0.22122510044887983+0.05399655676748191j),(-0.40096128654892993-0.11064483723677293j),0j,(-0.4007278975395863-0.1107495391579078j),0j,0j,0j,(-0.22128932365344633+0.05404748666777832j),0j,0j,0j,0j,0j,0j,0j
19.25,0j,0j,0j,(-0.10985585038514295-0.040577574871793j),0j,(0.2823816143142573+0.12055591688395433j),(-0.07983436497365831-0.3055369643555418j),0j,0j,(-0.4623150713343006-0.18130442738227864j),(0.28245278344269736+0.1205780351446468j),0j,(-0.10975693909379348-0.04050294776179096j),0j,0j,0j,0j,(0.2475486121816135+0.012688601763538934j),(0.34963003154930583+0.1876957376916806j),0j,(0.349387542699737+0.18764390929213573j),0j,0j,0j,(0.2476263119159116+0.012673023210614268j),0j,0j,0j,0j,0j,0j,0j
19.5,0j,0j,0j,(-0.12013685297402761-0.05836520672076821j),0j,(0.2597041595724091+0.07642215250968504j),(-0.23124150655104095-0.28243942909409664j),0j,0j,(-0.505694851032526-0.14774733778032986j),(0.2597579226477664+0.07638239944616732j),0j,(-0.12002626641175865-0.05832608360185777j),0j,0j,0j,0j,(0.20858099153105203-0.11153405235780237j),(0.38249549070730277-0.036131269447851284j),0j,(0.3822494516398313-0.036139617445058975j),0j,0j,0j,(0.2086471205467281-0.11156905323515318j),0j,0j,0j,0j,0j,0j,0j
19.75,0j,0j,0j,(0.033963608436557984+0.16936575828254108j),0j,(-0.036722611649030526-0.22673569121023374j),(0.016663734506645864+0.3861129995278839j),0j,0j,(0.20710916959043152+0.52716651140841j),(-0.036835564471802223-0.22673347267445668j),0j,(0.033898070168727396+0.16926519191131992j),0j,0j,0j,0j,(-0.20002468238254867+0.004396810814513444j),(-0.3434816667741698-0.1561852674879699j),0j,(-0.3433535601751888-0.1559940848862999j),0j,0j,0j,(-0.20007970398777097+0.004393492038407304j),0j,0j,0j,0j,0j,0j,0j
20.0,0j,0j,0j,(0.04746317341149544+0.20283516521783346j),0j,(0.07761023826497422-0.21910094775122876j),(0.07403494869242164+0.3659687046177807j),0j,0j,(0.18448064481863993+0.5560014676986347j),(0.07746229206873177-0.21907150703837333j),0j,(0.04739272852849134+0.20275697144700522j),0j,0j,0j,0j,(-0.13593807602813995+0.07254342957924845j),(-0.3620801067070813-0.08078121036119694j),0j,(-0.36198066698616727-0.08058175873031606j),0j,0j,0j,(-0.13596952438918922+0.07253907697178634j),0j,0j,0j,0j,0j,0j,0j
20.25,0j,0j,0j,(-0.0581836452319312+0.2212931869428313j),0j,(0.288985423802812-0.07373834366707475j),(-0.06888476542416931+0.31595959687798203j),0j,0j,(-0.15371604451404278+0.5436313604561553j),(0.28879845164259915-0.07381754207270044j),0j,(-0.05824244167590584+0.22118021488020173j),0j,0j,0j,0j,(-0.10541445061532961+0.07398415882846394j),(-0.2799545907299906-0.2279561476226959j),0j,(-0.2800111653726179-0.22776822142799968j),0j,0j,0j,(-0.10539873536827633+0.07396229038584022j),0j,0j,0j,0j,0j,0j,0j
20.5,0j,0j,0j,(-0.2031982275605259+0.10896031754963036j),0j,(0.24311315076177942+0.30310182712924927j),(-0.19427280834379018+0.1407733184689361j),0j,0j,(-0.4624615664181607+0.17885263186208186j),(0.2430883304558896+0.30287792633564015j),0j,(-0.20318146963077666+0.10888020264697965j),0j,0j,0j,0j,(-0.13917973155157326+0.05415611489743431j),(0.011361704733686463-0.34904389808002645j),0j,(0.0111710005306134-0.34899503224938233j),0j,0j,0j,(-0.1391439622139627+0.05415560784235109j),0j,0j,0j,0j,0j,0j,0j
20.75,0j,0j,0j,(0.05961167866639386+0.20595261268310475j),0j,(0.4515666478730853-0.11191872597700576j),(0.08671016648784102+0.10512445726463275j),0j,0j,(0.030207667844767257+0.3806679618603676j),(0.4513407287000596-0.11194858010863667j),0j,(0.05955412586108482+0.2059412990053287j),0j,0j,0j,0j,(0.0856070458886986+0.1725647961728856j),(-0.31142071438100594-0.1463647272838267j),0j,(-0.3114731467347946-0.1462023361114234j),0j,0j,0j,(0.08562135006702046+0.1725327368440326j),0j,0j,0j,0j,0j,0j,0j
21.0,0j,0j,0j,(-0.1416712802511077-0.11759208834496669j),0j,(-0.3964753655415774+0.31400463309511956j),(-0.04942036091490832+0.0658278659861104j),0j,0j,(-0.14890268129126577-0.18381866559535387j),(-0.3962452698645521+0.31392933351240576j),0j,(-0.14165323165793367-0.11762869191227857j),0j,0j,0j,0j,(-0.21093278200618698-0.08791784960453097j),(0.35473783121892216+0.031728474034735894j),0j,(0.3547304652880784+0.03158747957204794j),0j,0j,0j,(-0.21091845389862102-0.08787928273256715j),0j,0j,0j,0j,0j,0j,0j
21.25,0j,0j,0j,(0.14406959878587064-0.021086226229406674j),0j,(0.09333503393366446-0.49026744833642355j),(-0.15318878032988018-0.08848757383273531j),0j,0j,(0.08508818151643893-0.041249621339156696j),(0.09321695858962208-0.49006330120381175j),0j,(0.1441078264456818-0.021066319785191752j),0j,0j,0j,0j,(0.21496195900105197-0.11345270488052438j),(-0.3346659819247959+0.19657313690698547j),0j,(-0.33459858628095285+0.1966548430000951j),0j,0j,0j,(0.21493837030824225-0.1134668291914577j),0j,0j,0j,0j,0j,0j,0j
21.5,0j,0j,0j,(-0.09308348749693716-0.051714275502102725j),0j,(-0.34534396210472434+0.27864867488826905j),(0.18603373019899017+0.2271787409706042j),0j,0j,(-0.02570872179424022+0.12963315212105014j),(-0.3451309204873817+0.2785797959847258j),0j,(-0.09314438987998007-0.05176932787314186j),0j,0j,0j,0j,(-0.23089843775915914-0.028762600952570633j),(0.4206686463490508+0.0943123843730573j),0j,(0.4206921029134886+0.09423637718361964j),0j,0j,0j,(-0.2308747929804544-0.028763217223658565j),0j,0j,0j,0j,0j,0j,0j
21.75,0j,0j,0j,(0.06785441625916713+0.03821951113953871j),0j,(0.2483931542463761-0.24309584677603074j),(-0.3375005300102836-0.196281143657375j),0j,0j,(-0.06803829822337049-0.25541920248762345j),(0.2481933747178104-0.24299505911090435j),0j,(0.0679523124143997+0.038257447200947085j),0j,0j,0j,0j,(0.20142867329117142-0.0019621880931053742j),(-0.4686298454845609-0.04316225974330867j),0j,(-0.4686444523244354-0.043119777629205575j),0j,0j,0j,(0.20141116361149447-0.0019636950981171825j),0j,0j,0j,0j,0j,0j,0j
22.0,0j,0j,0j,(0.0030893405338599973+0.07552909218803823j),0j,(0.22788153583411902+0.018205562755808716j),(-0.23219722217769317-0.38974481700579544j),0j,0j,(0.13706783709545006-0.3466466351901318j),(0.22768590068754163+0.018113360303855505j),0j,(0.0031824176849766656+0.07565214803372941j),0j,0j,0j,0j,(0.10829001257026731+0.11977604494729319j),(-0.35672812892049033-0.3410820469819834j),0j,(-0.35673380972885155-0.3411034769050255j),0j,0j,0j,(0.10827614573446627+0.11981117484959704j),0j,0j,0j,0j,0j,0j,0j
22.25,0j,0j,0j,(0.07182476395613835+0.07180295536591814j),0j,(0.12592124248293513-0.02975339848772901j),(-0.47697023135526184+0.0186710987079158j),0j,0j,(-0.2059494787732824-0.3948872637322155j),(0.12574023967838885-0.029684761600285423j),0j,(0.07199405502885034+0.07179441304758034j),0j,0j,0j,0j,(0.12861840780871428+0.04068479348512802j),(-0.4844200889995727+0.08360545469485589j),0j,(-0.48443948477201176+0.08353913363955282j),0j,0j,0j,(0.1286273536835169+0.04072284999968021j),0j,0j,0j,0j,0j,0j,0j
22.5,0j,0j,0j,(-0.10888303501976643+0.09255795032761618j),0j,(-0.11596705907154134+0.08718632109831959j),(-0.0358295447978888-0.46060499627908313j),0j,0j,(0.4746514218570225-0.10750913444982996j),(-0.11606106186521617+0.08689090860923701j),0j,(-0.1090382513646611+0.09325544690980744j),0j,0j,0j,0j,(-0.11089545349853194+0.0873540258040422j),(-0.0321375392223589-0.4607508510647496j),0j,(-0.032004864510583125-0.46086414626633676j),0j,0j,0j,(-0.11082232897897668+0.08760317574309497j),0j,0j,0j,0j,0j,0j,0j
22.75,0j,0j,0j,(0.18345953284224442-0.059352357000788385j),0j,(0.21500360488218273+0.06873332426765283j),(-0.10459880053495554+0.4022859614925645j),0j,0j,(-0.4487248845639708-0.2467737362688643j),(0.2148336230121532+0.06897787369506658j),0j,(0.18388281547167956-0.059914659236236345j),0j,0j,0j,0j,(0.16654407790095532+0.029863187144669512j),(-0.17091687535944564+0.36935192517068827j),0j,(-0.1712326937350488+0.36922921315967994j),0j,0j,0j,(0.16654426996025104+0.029644257788364527j),0j,0j,0j,0j,0j,0j,0j
23.0,0j,0j,0j,(0.1913503247173768+0.15615193188389284j),0j,(-0.019015530635665794+0.28344955386482745j),(-0.32337212533522064+0.14330698271115738j),0j,0j,(0.17690063980445964-0.5118228634920531j),(-0.019217928303912307+0.283344597425477j),0j,(0.19192634188824187+0.15622129425985942j),0j,0j,0j,0j,(0.011033804343540995+0.1933266612965218j),(-0.33400597903180707-0.0011991227585398667j),0j,(-0.3339619989079497-0.00155979380578386j),0j,0j,0j,(0.011121699627275758+0.19319437093237887j),0j,0j,0j,0j,0j,0j,0j
23.25,0j,0j,0j,(-0.2728765854823436-0.12508919853193678j),0j,(0.025021729678647603-0.29605114173967695j),(0.19366504987580896-0.22832872025509587j),0j,0j,(-0.27460065284198576+0.5186970934956219j),(0.02518649668155959-0.2958833545145391j),0j,(-0.2733716854511235-0.12502565907320315j),0j,0j,0j,0j,(-0.005827773436526518-0.20073453268096247j),(0.25245318547823237-0.02196248843335507j),0j,(0.252392807249169-0.021508210750746493j),0j,0j,0j,(-0.005820813087887108-0.2005982110163287j),0j,0j,0j,0j,0j,0j,0j
23.5,0j,0j,0j,(-0.01046257507291612+0.3460026820929536j),0j,(-0.26075746281897483+0.009991261092742378j),(-0.2768802172448189-0.007008134232095148j),0j,0j,(0.57680989967691+0.2849699609114563j),(-0.2605731356078223+0.009824785086719509j),0j,(-0.010212686980872188+0.34631813595537697j),0j,0j,0j,0j,(-0.18539076434988355+0.027957111699499007j),(-0.048930366840387485-0.17082924755280243j),0j,(-0.04839290127229367-0.17093811396325917j),0j,0j,0j,(-0.1853433195201865+0.027778579529863387j),0j,0j,0j,0j,0j,0j,0j
23.75,0j,0j,0j,(-0.362373395980054-0.10905213865853071j),0j,(0.104405559535596-0.15237281459913216j),(0.013219918445519847-0.2902905891118565j),0j,0j,(-0.5994032637351463+0.3490193648292439j),(0.10443119009735866-0.15212770666829736j),0j,(-0.362611276361424-0.10884778670302067j),0j,0j,0j,0j,(0.0689175754374262-0.143244583372054j),(0.11576177715042452+0.03460456228188992j),0j,(0.11559208871594283+0.03512340807954681j),0j,0j,0j,(0.06918877349919214-0.14317927805338077j),0j,0j,0j,0j,0j,0j,0j
24.0,0j,0j,0j,(-0.3387175988307318-0.19652465952551024j),0j,(0.10646404741045222+0.012316016234166494j),(0.05057851963891252-0.31444752027970496j),0j,0j,(-0.7187073211628361+0.0078701440488642j),(0.10633787758485651+0.01256196764490547j),0j,(-0.33893185307414264-0.19632638399341845j),0j,0j,0j,0j,(0.11916188899283771-0.05215367050259231j),(0.05664000650043051+0.07723849825750465j),0j,(0.05613489169008221+0.0776103898078138j),0j,0j,0j,(0.1194673692943402-0.05195961000592417j),0j,0j,0j,0j,0j,0j,0j
24.25,0j,0j,0j,(0.38212189142026093+0.01693362889334679j),0j,(-0.08911841968773282-0.11746188416688189j),(0.10745407868435114+0.3202903854566613j),0j,0j,(0.686816049419187-0.16229477180080612j),(-0.08903504476085815-0.11770592366654767j),0j,(0.3821480372274215+0.01664561759010727j),0j,0j,0j,0j,(-0.1184586786905838+0.03398621035904853j),(-0.07516167444276445-0.070403644636222j),0j,(-0.07473674175341082-0.07077854227463332j),0j,0j,0j,(-0.1188814766697219+0.03392571836827161j),0j,0j,0j,0j,0j,0j,0j
24.5,0j,0j,0j,(-0.19953434687052565-0.2884652189156288j),0j,(-0.1929675020691117+0.180970887370556j),(0.21565185336861237-0.259441349918095j),0j,0j,(-0.38023317179000404-0.5281287837503968j),(-0.19317697111887144+0.18096527637383394j),0j,(-0.20006543964344028-0.28812623433036844j),0j,0j,0j,0j,(0.058542232946875834+0.13163548770941663j),(-0.0221965479518438+0.13014223538595182j),0j,(-0.022857004447343184+0.13004455160639233j),0j,0j,0j,(0.058486591862350806+0.1323856378546046j),0j,0j,0j,0j,0j,0j,0j
24.75,0j,0j,0j,(-0.27772441365234085+0.10949961963568366j),0j,(0.07712345005124192+0.36805608938514045j),(-0.13942924935849987-0.28668252995053234j),0j,0j,(-0.5557115472175611+0.06336166051809146j),(0.07703194881557482+0.3681758209289163j),0j,(-0.2773997978941326+0.11013925574611316j),0j,0j,0j,0j,(0.17042288750424103+0.021179402890767016j),(0.1680162804924939+0.06626182899079162j),0j,(0.16767047073416544+0.0666615229849435j),0j,0j,0j,(0.17120364347081996+0.021427521609737182j),0j,0j,0j,0j,0j,0j,0j
25.0,0j,0j,0j,(-0.15533985090028773+0.17126859378279055j),0j,(0.16915364860158127+0.4244143962368828j),(-0.16414443912040066-0.24029250280526937j),0j,0j,(-0.4342047817493535+0.10111400554216077j),(0.16912774055699997+0.42445167308159987j),0j,(-0.15468913536880835+0.17170759808198677j),0j,0j,0j,0j,(0.1862457242823104-0.029281567163987818j),(0.24513595817616882-0.01911006267951497j),0j,(0.24486283254602872-0.018846496871897364j),0j,0j,0j,(0.18708434563555715-0.029384336236239428j),0j,0j,0j,0j,0j,0j,0j
